FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Gas Production Volumes,Water Production Volumes,Cumulative Oil Production Volumes,Cumulative Gas Production Volumes,Cumulative Water Production Volumes
BRAGE,60.58,3.02,2010-12-01T00:00:00.000Z,112570.0,32930.0,748810.0000000001,53704650.0,6089420.0,82400090.0
BRAGE,60.58,3.02,2011-01-01T00:00:00.000Z,106930.0,32700.0,735619.9999999999,53811580.0,6122120.0,83135710.0
BRAGE,60.58,3.02,2011-02-01T00:00:00.000Z,100900.0,31130.0,675720.0,53912480.0,6153250.0,83811430.0
BRAGE,60.58,3.02,2011-03-01T00:00:00.000Z,74090.0,21830.000000000004,530830.0,53986570.0,6175080.0,84342260.0
BRAGE,60.58,3.02,2011-04-01T00:00:00.000Z,114380.0,32990.0,770070.0,54100950.0,6208070.0,85112330.0
BRAGE,60.58,3.02,2011-05-01T00:00:00.000Z,62390.0,18720.0,421089.99999999994,54163340.0,6226790.0,85533420.0
BRAGE,60.58,3.02,2011-06-01T00:00:00.000Z,103110.0,24580.0,657350.0,54266450.0,6251370.0,86190770.0
BRAGE,60.58,3.02,2011-07-01T00:00:00.000Z,114790.0,32480.000000000004,749500.0,54381240.0,6283850.0,86940270.0
BRAGE,60.58,3.02,2011-08-01T00:00:00.000Z,97029.99999999999,30590.0,775670.0,54478270.0,6314440.0,87715940.0
BRAGE,60.58,3.02,2011-09-01T00:00:00.000Z,92020.0,29939.999999999996,689480.0,54570290.0,6344380.0,88405420.0
BRAGE,60.58,3.02,2011-10-01T00:00:00.000Z,92770.0,32460.000000000004,784910.0,54663060.0,6376840.0,89190330.0
BRAGE,60.58,3.02,2011-11-01T00:00:00.000Z,90090.0,32570.0,772280.0,54753150.0,6409410.0,89962610.0
BRAGE,60.58,3.02,2011-12-01T00:00:00.000Z,77110.0,32310.000000000004,732820.0,54830260.0,6441720.0,90695430.0
BRAGE,60.58,3.02,2012-01-01T00:00:00.000Z,97170.0,38900.0,805260.0000000001,54927430.0,6480620.0,91500690.0
BRAGE,60.58,3.02,2012-02-01T00:00:00.000Z,92530.0,34640.0,794750.0,55019960.0,6515260.0,92295440.0
BRAGE,60.58,3.02,2012-03-01T00:00:00.000Z,97040.0,37120.0,864650.0,55117000.0,6552380.0,93160090.0
BRAGE,60.58,3.02,2012-04-01T00:00:00.000Z,73650.0,30930.000000000004,838629.9999999999,55190650.0,6583310.0,93998720.0
BRAGE,60.58,3.02,2012-05-01T00:00:00.000Z,71850.0,29380.0,743840.0,55262500.0,6612690.0,94742560.0
BRAGE,60.58,3.02,2012-06-01T00:00:00.000Z,10900.0,2610.0000000000005,142220.0,55273400.0,6615300.0,94884780.0
BRAGE,60.58,3.02,2012-07-01T00:00:00.000Z,48930.0,17690.0,540990.0,55322330.0,6632990.0,95425770.0
BRAGE,60.58,3.02,2012-08-01T00:00:00.000Z,70810.0,22670.0,799670.0,55393140.0,6655660.0,96225440.0
BRAGE,60.58,3.02,2012-09-01T00:00:00.000Z,65229.99999999999,22119.999999999996,832460.0000000001,55458370.0,6677780.0,97057900.0
BRAGE,60.58,3.02,2012-10-01T00:00:00.000Z,66130.0,21160.0,901860.0,55524500.0,6698940.0,97959760.0
BRAGE,60.58,3.02,2012-11-01T00:00:00.000Z,52270.00000000001,20880.000000000004,700850.0,55576770.0,6719820.0,98660610.0
BRAGE,60.58,3.02,2012-12-01T00:00:00.000Z,35089.99999999999,12680.0,500830.0,55611860.0,6732500.0,99161440.0
BRAGE,60.58,3.02,2013-01-01T00:00:00.000Z,59070.00000000001,18150.0,768220.0,55670930.0,6750650.0,99929660.0
BRAGE,60.58,3.02,2013-02-01T00:00:00.000Z,54270.00000000001,17850.0,732780.0,55725200.0,6768500.0,100662440.0
BRAGE,60.58,3.02,2013-03-01T00:00:00.000Z,49089.99999999999,14900.0,614540.0,55774290.0,6783400.0,101276980.0
BRAGE,60.58,3.02,2013-04-01T00:00:00.000Z,57120.00000000001,16400.0,774720.0,55831410.0,6799800.0,102051700.0
BRAGE,60.58,3.02,2013-05-01T00:00:00.000Z,53340.0,16260.0,762820.0,55884750.0,6816060.0,102814520.0
BRAGE,60.58,3.02,2013-06-01T00:00:00.000Z,44219.99999999999,13250.0,637300.0,55928970.0,6829310.0,103451820.0
BRAGE,60.58,3.02,2013-07-01T00:00:00.000Z,53220.0,17930.0,738150.0,55982190.0,6847240.0,104189970.0
BRAGE,60.58,3.02,2013-08-01T00:00:00.000Z,54040.0,17150.0,731770.0,56036230.0,6864390.0,104921740.0
BRAGE,60.58,3.02,2013-09-01T00:00:00.000Z,26180.000000000004,6909.999999999999,510060.00000000006,56062410.0,6871300.0,105431800.0
BRAGE,60.58,3.02,2013-10-01T00:00:00.000Z,51340.0,17040.0,668000.0,56113750.0,6888340.0,106099800.0
BRAGE,60.58,3.02,2013-11-01T00:00:00.000Z,45730.0,13410.0,1145530.0,56159480.0,6901750.0,107245330.0
BRAGE,60.58,3.02,2013-12-01T00:00:00.000Z,44039.99999999999,15460.0,1089650.0,56203520.0,6917210.0,108334980.0
BRAGE,60.58,3.02,2014-01-01T00:00:00.000Z,54770.00000000001,22959.999999999996,1214810.0,56258290.0,6940170.0,109549790.0
BRAGE,60.58,3.02,2014-02-01T00:00:00.000Z,41770.0,16299.999999999998,977329.9999999999,56300060.0,6956470.0,110527120.0
BRAGE,60.58,3.02,2014-03-01T00:00:00.000Z,48810.0,20580.0,1167810.0,56348870.0,6977050.0,111694930.0
BRAGE,60.58,3.02,2014-04-01T00:00:00.000Z,39619.99999999999,17250.0,915960.0,56388490.0,6994300.0,112610890.0
BRAGE,60.58,3.02,2014-05-01T00:00:00.000Z,7990.000000000001,2200.0,270669.99999999994,56396480.0,6996500.0,112881560.0
BRAGE,60.58,3.02,2014-06-01T00:00:00.000Z,39490.0,12759.999999999998,1032520.0000000001,56435970.0,7009260.0,113914080.0
BRAGE,60.58,3.02,2014-07-01T00:00:00.000Z,47869.99999999999,16000.0,1068010.0000000002,56483840.0,7025260.0,114982090.0
BRAGE,60.58,3.02,2014-08-01T00:00:00.000Z,47680.0,15569.999999999998,1032960.0000000001,56531520.0,7040830.0,116015050.0
BRAGE,60.58,3.02,2014-09-01T00:00:00.000Z,50470.0,19400.0,1054770.0,56581990.0,7060230.0,117069820.0
BRAGE,60.58,3.02,2014-10-01T00:00:00.000Z,48050.0,19300.0,907370.0000000001,56630040.0,7079530.0,117977190.0
BRAGE,60.58,3.02,2014-11-01T00:00:00.000Z,47040.0,18990.0,1155450.0,56677080.0,7098520.0,119132640.0
BRAGE,60.58,3.02,2014-12-01T00:00:00.000Z,45939.99999999999,18180.0,999629.9999999999,56723020.0,7116700.0,120132270.0
BRAGE,60.58,3.02,2015-01-01T00:00:00.000Z,52480.0,21400.0,1219910.0,56775500.0,7138100.0,121352180.0
BRAGE,60.58,3.02,2015-02-01T00:00:00.000Z,44900.0,23360.0,975920.0000000001,56820400.0,7161460.0,122328100.0
BRAGE,60.58,3.02,2015-03-01T00:00:00.000Z,45360.00000000001,25470.0,1011500.0000000001,56865760.0,7186930.0,123339600.0
BRAGE,60.58,3.02,2015-04-01T00:00:00.000Z,40920.0,20290.0,964120.0000000001,56906680.0,7207220.0,124303720.0
BRAGE,60.58,3.02,2015-05-01T00:00:00.000Z,42190.0,20880.000000000004,1087530.0,56948870.0,7228100.0,125391250.0
BRAGE,60.58,3.02,2015-06-01T00:00:00.000Z,56150.0,20740.0,1195840.0,57005020.0,7248840.0,126587090.0
BRAGE,60.58,3.02,2015-07-01T00:00:00.000Z,76990.0,26889.999999999996,1410900.0,57082010.0,7275730.0,127997990.0
BRAGE,60.58,3.02,2015-08-01T00:00:00.000Z,70980.0,26630.0,1297880.0,57152990.0,7302360.0,129295870.0
BRAGE,60.58,3.02,2015-09-01T00:00:00.000Z,65640.0,26050.0,1228800.0,57218630.0,7328410.0,130524670.0
BRAGE,60.58,3.02,2015-10-01T00:00:00.000Z,58650.0,23819.999999999996,1093510.0,57277280.0,7352230.0,131618180.0
BRAGE,60.58,3.02,2015-11-01T00:00:00.000Z,51070.0,17240.000000000004,833429.9999999999,57328350.0,7369470.0,132451610.0
BRAGE,60.58,3.02,2015-12-01T00:00:00.000Z,49790.0,17930.0,1010789.9999999999,57378140.0,7387400.0,133462400.0
BRAGE,60.58,3.02,2016-01-01T00:00:00.000Z,69710.00000000001,22269.999999999996,1036740.0,57447850.0,7409670.0,134499140.0
BRAGE,60.58,3.02,2016-02-01T00:00:00.000Z,66860.0,24550.0,800760.0,57514710.0,7434220.0,135299900.0
BRAGE,60.58,3.02,2016-03-01T00:00:00.000Z,74530.0,30230.0,1050590.0,57589240.0,7464450.0,136350490.0
BRAGE,60.58,3.02,2016-04-01T00:00:00.000Z,66800.0,25869.999999999996,1038260.0,57656040.0,7490320.0,137388750.0
BRAGE,60.58,3.02,2016-05-01T00:00:00.000Z,65860.0,24330.0,1029099.9999999999,57721900.0,7514650.0,138417850.0
BRAGE,60.58,3.02,2016-06-01T00:00:00.000Z,65910.0,26289.999999999996,989700.0,57787810.0,7540940.0,139407550.0
BRAGE,60.58,3.02,2016-07-01T00:00:00.000Z,62759.99999999999,24550.0,1064310.0,57850570.0,7565490.0,140471860.0
BRAGE,60.58,3.02,2016-08-01T00:00:00.000Z,58210.00000000001,22590.0,1034540.0,57908780.0,7588080.0,141506400.0
BRAGE,60.58,3.02,2016-09-01T00:00:00.000Z,37580.0,12960.0,761289.9999999999,57946360.0,7601040.0,142267690.0
BRAGE,60.58,3.02,2016-10-01T00:00:00.000Z,49220.0,18590.0,891579.9999999999,57995580.0,7619630.0,143159270.0
BRAGE,60.58,3.02,2016-11-01T00:00:00.000Z,47460.0,13940.000000000002,899450.0,58043040.0,7633570.0,144058720.0
BRAGE,60.58,3.02,2016-12-01T00:00:00.000Z,49490.0,15210.0,881820.0,58092530.0,7648780.0,144940540.0
BRAGE,60.58,3.02,2017-01-01T00:00:00.000Z,46390.0,15040.000000000002,887089.9999999999,58138920.0,7663820.0,145827630.0
BRAGE,60.58,3.02,2017-02-01T00:00:00.000Z,41550.0,14090.0,784220.0,58180470.0,7677910.0,146611850.0
BRAGE,60.58,3.02,2017-03-01T00:00:00.000Z,41600.0,14880.0,755200.0,58222070.0,7692790.0,147367050.0
BRAGE,60.58,3.02,2017-04-01T00:00:00.000Z,37350.0,13230.0,768339.9999999999,58259420.0,7706020.0,148135390.0
BRAGE,60.58,3.02,2017-05-01T00:00:00.000Z,45540.0,17840.0,932489.9999999999,58304960.0,7723860.0,149067880.0
BRAGE,60.58,3.02,2017-06-01T00:00:00.000Z,40090.0,13050.0,807589.9999999999,58345050.0,7736910.0,149875470.0
BRAGE,60.58,3.02,2017-07-01T00:00:00.000Z,40200.0,11960.0,928050.0,58385250.0,7748870.0,150803520.0
BRAGE,60.58,3.02,2017-08-01T00:00:00.000Z,39230.0,11020.0,942620.0000000001,58424480.0,7759890.0,151746140.0
BRAGE,60.58,3.02,2017-09-01T00:00:00.000Z,43250.0,9990.0,927530.0,58467730.0,7769880.0,152673670.0
BRAGE,60.58,3.02,2017-10-01T00:00:00.000Z,47180.0,9320.0,964450.0,58514910.0,7779200.0,153638120.0
BRAGE,60.58,3.02,2017-11-01T00:00:00.000Z,42470.0,10000.0,1056500.0,58557380.0,7789200.0,154694620.0
BRAGE,60.58,3.02,2017-12-01T00:00:00.000Z,45040.0,11150.0,1210189.9999999998,58602420.0,7800350.0,155904810.0
BRAGE,60.58,3.02,2018-01-01T00:00:00.000Z,42220.0,11070.0,1174540.0,58644640.0,7811420.0,157079350.0
BRAGE,60.58,3.02,2018-02-01T00:00:00.000Z,37630.00000000001,15230.0,1110460.0,58682270.0,7826650.0,158189810.0
BRAGE,60.58,3.02,2018-03-01T00:00:00.000Z,44520.0,19410.0,1004650.0,58726790.0,7846060.0,159194460.0
DRAUGEN,64.211142,7.465738,1993-10-01T00:00:00.000Z,18570.0,850.0,0.0,18570.0,850.0,0.0
DRAUGEN,64.211142,7.465738,1993-11-01T00:00:00.000Z,77100.0,3629.9999999999995,0.0,95670.0,4480.0,0.0
DRAUGEN,64.211142,7.465738,1993-12-01T00:00:00.000Z,27469.999999999996,1340.0,0.0,123140.0,5820.0,0.0
DRAUGEN,64.211142,7.465738,1994-01-01T00:00:00.000Z,139030.0,6490.000000000001,0.0,262170.0,12310.0,0.0
DRAUGEN,64.211142,7.465738,1994-02-01T00:00:00.000Z,34640.0,1400.0,0.0,296810.0,13710.0,0.0
DRAUGEN,64.211142,7.465738,1994-03-01T00:00:00.000Z,66300.0,2440.0,0.0,363110.0,16150.0,0.0
DRAUGEN,64.211142,7.465738,1994-04-01T00:00:00.000Z,164990.0,6540.000000000001,0.0,528100.0,22690.0,0.0
DRAUGEN,64.211142,7.465738,1994-05-01T00:00:00.000Z,127330.0,5250.0,0.0,655430.0,27940.0,0.0
DRAUGEN,64.211142,7.465738,1994-06-01T00:00:00.000Z,316230.0,14219.999999999998,590.0,971660.0,42160.0,590.0
DRAUGEN,64.211142,7.465738,1994-07-01T00:00:00.000Z,341090.0,17710.0,650.0,1312750.0,59870.0,1240.0
DRAUGEN,64.211142,7.465738,1994-08-01T00:00:00.000Z,524850.0,28910.0,5920.0,1837600.0,88780.0,7160.0
DRAUGEN,64.211142,7.465738,1994-09-01T00:00:00.000Z,517750.00000000006,28770.0,10970.0,2355350.0,117550.0,18130.0
DRAUGEN,64.211142,7.465738,1994-10-01T00:00:00.000Z,525820.0,29250.0,13269.999999999998,2881170.0,146800.0,31400.0
DRAUGEN,64.211142,7.465738,1994-11-01T00:00:00.000Z,524650.0,27000.0,15969.999999999998,3405820.0,173800.0,47370.0
DRAUGEN,64.211142,7.465738,1994-12-01T00:00:00.000Z,604310.0,31219.999999999996,17610.0,4010130.0,205020.0,64980.0
DRAUGEN,64.211142,7.465738,1995-01-01T00:00:00.000Z,361650.0,18750.0,0.0,4371780.0,223770.0,64980.0
DRAUGEN,64.211142,7.465738,1995-02-01T00:00:00.000Z,533110.0000000001,28820.0,0.0,4904890.0,252590.0,64980.0
DRAUGEN,64.211142,7.465738,1995-03-01T00:00:00.000Z,495210.00000000006,26960.0,0.0,5400100.0,279550.0,64980.0
DRAUGEN,64.211142,7.465738,1995-04-01T00:00:00.000Z,537510.0,29420.0,0.0,5937610.0,308970.0,64980.0
DRAUGEN,64.211142,7.465738,1995-05-01T00:00:00.000Z,649740.0,35380.0,0.0,6587350.0,344350.0,64980.0
DRAUGEN,64.211142,7.465738,1995-06-01T00:00:00.000Z,361660.0,20120.0,0.0,6949010.0,364470.0,64980.0
DRAUGEN,64.211142,7.465738,1995-07-01T00:00:00.000Z,671810.0,34370.0,0.0,7620820.0,398840.0,64980.0
DRAUGEN,64.211142,7.465738,1995-08-01T00:00:00.000Z,654940.0,33350.0,0.0,8275760.0,432190.0,64980.0
DRAUGEN,64.211142,7.465738,1995-09-01T00:00:00.000Z,681500.0,35050.0,0.0,8957260.0,467240.0,64980.0
DRAUGEN,64.211142,7.465738,1995-10-01T00:00:00.000Z,683250.0,35100.0,0.0,9640510.0,502340.0,64980.0
DRAUGEN,64.211142,7.465738,1995-11-01T00:00:00.000Z,660370.0,34130.0,0.0,10300880.0,536470.0,64980.0
DRAUGEN,64.211142,7.465738,1995-12-01T00:00:00.000Z,680150.0,35789.99999999999,0.0,10981030.0,572260.0,64980.0
DRAUGEN,64.211142,7.465738,1996-01-01T00:00:00.000Z,666740.0,34220.0,0.0,11647770.0,606480.0,64980.0
DRAUGEN,64.211142,7.465738,1996-02-01T00:00:00.000Z,681730.0,35190.0,0.0,12329500.0,641670.0,64980.0
DRAUGEN,64.211142,7.465738,1996-03-01T00:00:00.000Z,734140.0,38100.0,0.0,13063640.0,679770.0,64980.0
DRAUGEN,64.211142,7.465738,1996-04-01T00:00:00.000Z,614600.0,31600.000000000004,0.0,13678240.0,711370.0,64980.0
DRAUGEN,64.211142,7.465738,1996-05-01T00:00:00.000Z,402060.0,21560.0,0.0,14080300.0,732930.0,64980.0
DRAUGEN,64.211142,7.465738,1996-06-01T00:00:00.000Z,726830.0,39290.0,0.0,14807130.0,772220.0,64980.0
DRAUGEN,64.211142,7.465738,1996-07-01T00:00:00.000Z,747039.9999999999,40770.0,0.0,15554170.0,812990.0,64980.0
DRAUGEN,64.211142,7.465738,1996-08-01T00:00:00.000Z,737030.0,40139.99999999999,0.0,16291200.0,853130.0,64980.0
DRAUGEN,64.211142,7.465738,1996-09-01T00:00:00.000Z,723670.0,40100.0,0.0,17014870.0,893230.0,64980.0
DRAUGEN,64.211142,7.465738,1996-10-01T00:00:00.000Z,784750.0,43350.0,0.0,17799620.0,936580.0,64980.0
DRAUGEN,64.211142,7.465738,1996-11-01T00:00:00.000Z,771710.0,44080.0,0.0,18571330.0,980660.0,64980.0
DRAUGEN,64.211142,7.465738,1996-12-01T00:00:00.000Z,854050.0,48870.0,0.0,19425380.0,1029530.0,64980.0
DRAUGEN,64.211142,7.465738,1997-01-01T00:00:00.000Z,892130.0,51329.99999999999,0.0,20317510.0,1080860.0,64980.0
DRAUGEN,64.211142,7.465738,1997-02-01T00:00:00.000Z,779389.9999999999,44600.0,0.0,21096900.0,1125460.0,64980.0
DRAUGEN,64.211142,7.465738,1997-03-01T00:00:00.000Z,701700.0,38239.99999999999,0.0,21798600.0,1163700.0,64980.0
DRAUGEN,64.211142,7.465738,1997-04-01T00:00:00.000Z,868760.0000000001,46160.0,0.0,22667360.0,1209860.0,64980.0
DRAUGEN,64.211142,7.465738,1997-05-01T00:00:00.000Z,655760.0,35050.0,0.0,23323120.0,1244910.0,64980.0
DRAUGEN,64.211142,7.465738,1997-06-01T00:00:00.000Z,866310.0,46320.0,0.0,24189430.0,1291230.0,64980.0
DRAUGEN,64.211142,7.465738,1997-07-01T00:00:00.000Z,904230.0,47220.0,0.0,25093660.0,1338450.0,64980.0
DRAUGEN,64.211142,7.465738,1997-08-01T00:00:00.000Z,946120.0000000001,49730.0,0.0,26039780.0,1388180.0,64980.0
DRAUGEN,64.211142,7.465738,1997-09-01T00:00:00.000Z,934850.0,46400.0,0.0,26974630.0,1434580.0,64980.0
DRAUGEN,64.211142,7.465738,1997-10-01T00:00:00.000Z,949320.0,47100.0,0.0,27923950.0,1481680.0,64980.0
DRAUGEN,64.211142,7.465738,1997-11-01T00:00:00.000Z,948050.0,46700.0,0.0,28872000.0,1528380.0,64980.0
DRAUGEN,64.211142,7.465738,1997-12-01T00:00:00.000Z,1004999.9999999999,48560.0,1180.0,29877000.0,1576940.0,66160.0
DRAUGEN,64.211142,7.465738,1998-01-01T00:00:00.000Z,978810.0000000001,48130.0,1310.0,30855810.0,1625070.0,67470.0
DRAUGEN,64.211142,7.465738,1998-02-01T00:00:00.000Z,881100.0,43820.0,7030.0,31736910.0,1668890.0,74500.0
DRAUGEN,64.211142,7.465738,1998-03-01T00:00:00.000Z,765450.0,37670.0,14650.0,32502360.0,1706560.0,89150.0
DRAUGEN,64.211142,7.465738,1998-04-01T00:00:00.000Z,957300.0,46980.0,17980.0,33459660.0,1753540.0,107130.0
DRAUGEN,64.211142,7.465738,1998-05-01T00:00:00.000Z,785620.0,37980.0,8500.0,34245280.0,1791520.0,115630.0
DRAUGEN,64.211142,7.465738,1998-06-01T00:00:00.000Z,929630.0,46930.0,15609.999999999998,35174910.0,1838450.0,131240.0
DRAUGEN,64.211142,7.465738,1998-07-01T00:00:00.000Z,959750.0,47130.0,17090.0,36134660.0,1885580.0,148330.0
DRAUGEN,64.211142,7.465738,1998-08-01T00:00:00.000Z,1009360.0,48090.0,19160.0,37144020.0,1933670.0,167490.0
DRAUGEN,64.211142,7.465738,1998-09-01T00:00:00.000Z,951890.0,44570.0,19080.0,38095910.0,1978240.0,186570.0
DRAUGEN,64.211142,7.465738,1998-10-01T00:00:00.000Z,1008010.0000000001,49680.0,20880.000000000004,39103920.0,2027920.0,207450.0
DRAUGEN,64.211142,7.465738,1998-11-01T00:00:00.000Z,969920.0000000001,48700.0,20430.0,40073840.0,2076620.0,227880.0
DRAUGEN,64.211142,7.465738,1998-12-01T00:00:00.000Z,997290.0,50110.0,21700.0,41071130.0,2126730.0,249580.0
DRAUGEN,64.211142,7.465738,1999-01-01T00:00:00.000Z,1013420.0,50710.00000000001,21410.0,42084550.0,2177440.0,270990.0
DRAUGEN,64.211142,7.465738,1999-02-01T00:00:00.000Z,917410.0000000001,45950.0,18590.0,43001960.0,2223390.0,289580.0
DRAUGEN,64.211142,7.465738,1999-03-01T00:00:00.000Z,1017670.0000000001,50680.0,23160.0,44019630.0,2274070.0,312740.0
DRAUGEN,64.211142,7.465738,1999-04-01T00:00:00.000Z,993210.0,49430.0,22609.999999999996,45012840.0,2323500.0,335350.0
DRAUGEN,64.211142,7.465738,1999-05-01T00:00:00.000Z,813450.0,40369.99999999999,16630.000000000004,45826290.0,2363870.0,351980.0
DRAUGEN,64.211142,7.465738,1999-06-01T00:00:00.000Z,1011420.0,50800.0,25050.0,46837710.0,2414670.0,377030.0
DRAUGEN,64.211142,7.465738,1999-07-01T00:00:00.000Z,1077740.0,55840.0,25840.0,47915450.0,2470510.0,402870.0
DRAUGEN,64.211142,7.465738,1999-08-01T00:00:00.000Z,1098650.0,58089.99999999999,22760.0,49014100.0,2528600.0,425630.0
DRAUGEN,64.211142,7.465738,1999-09-01T00:00:00.000Z,1060810.0,59529.99999999999,19930.0,50074910.0,2588130.0,445560.0
DRAUGEN,64.211142,7.465738,1999-10-01T00:00:00.000Z,1084520.0000000002,61590.0,0.0,51159430.0,2649720.0,445560.0
DRAUGEN,64.211142,7.465738,1999-11-01T00:00:00.000Z,1010110.0000000001,57129.99999999999,0.0,52169540.0,2706850.0,445560.0
DRAUGEN,64.211142,7.465738,1999-12-01T00:00:00.000Z,1040570.0,59060.0,0.0,53210110.0,2765910.0,445560.0
DRAUGEN,64.211142,7.465738,2000-01-01T00:00:00.000Z,870110.0,48950.0,15540.0,54080220.0,2814860.0,461100.0
DRAUGEN,64.211142,7.465738,2000-02-01T00:00:00.000Z,935000.0,53120.00000000001,17730.000000000004,55015220.0,2867980.0,478830.0
DRAUGEN,64.211142,7.465738,2000-03-01T00:00:00.000Z,986490.0,56740.0,19630.0,56001710.0,2924720.0,498460.0
DRAUGEN,64.211142,7.465738,2000-04-01T00:00:00.000Z,1054310.0,59900.0,21880.0,57056020.0,2984620.0,520340.0
DRAUGEN,64.211142,7.465738,2000-05-01T00:00:00.000Z,1064360.0,61239.99999999999,16319.999999999998,58120380.0,3045860.0,536660.0
DRAUGEN,64.211142,7.465738,2000-06-01T00:00:00.000Z,586730.0,33360.0,10940.0,58707110.0,3079220.0,547600.0
DRAUGEN,64.211142,7.465738,2000-07-01T00:00:00.000Z,1070650.0,61500.0,23600.0,59777760.0,3140720.0,571200.0
DRAUGEN,64.211142,7.465738,2000-08-01T00:00:00.000Z,1090490.0,62970.0,20569.999999999996,60868250.0,3203690.0,591770.0
DRAUGEN,64.211142,7.465738,2000-09-01T00:00:00.000Z,988030.0,56790.0,15780.000000000002,61856280.0,3260480.0,607550.0
DRAUGEN,64.211142,7.465738,2000-10-01T00:00:00.000Z,1071970.0,62000.0,25760.0,62928250.0,3322480.0,633310.0
DRAUGEN,64.211142,7.465738,2000-11-01T00:00:00.000Z,1046660.0000000001,59320.00000000001,26050.0,63974910.0,3381800.0,659360.0
DRAUGEN,64.211142,7.465738,2000-12-01T00:00:00.000Z,979379.9999999999,55870.0,24640.000000000004,64954290.0,3437670.0,684000.0
DRAUGEN,64.211142,7.465738,2001-01-01T00:00:00.000Z,1095350.0,60970.0,29630.0,66049640.0,3498640.0,713630.0
DRAUGEN,64.211142,7.465738,2001-02-01T00:00:00.000Z,640139.9999999999,37620.0,15280.000000000002,66689780.0,3536260.0,728910.0
DRAUGEN,64.211142,7.465738,2001-03-01T00:00:00.000Z,1080540.0,60360.00000000001,22690.000000000004,67770320.0,3596620.0,751600.0
DRAUGEN,64.211142,7.465738,2001-04-01T00:00:00.000Z,1048720.0,58780.0,16970.0,68819040.0,3655400.0,768570.0
DRAUGEN,64.211142,7.465738,2001-05-01T00:00:00.000Z,557200.0,31340.0,5079.999999999999,69376240.0,3686740.0,773650.0
DRAUGEN,64.211142,7.465738,2001-06-01T00:00:00.000Z,1057939.9999999998,58770.0,22080.000000000004,70434180.0,3745510.0,795730.0
DRAUGEN,64.211142,7.465738,2001-07-01T00:00:00.000Z,1089350.0,60350.0,28689.999999999996,71523530.0,3805860.0,824420.0
DRAUGEN,64.211142,7.465738,2001-08-01T00:00:00.000Z,1091840.0,62740.00000000001,25040.0,72615370.0,3868600.0,849460.0
DRAUGEN,64.211142,7.465738,2001-09-01T00:00:00.000Z,1032090.0,56889.99999999999,25700.0,73647460.0,3925490.0,875160.0
DRAUGEN,64.211142,7.465738,2001-10-01T00:00:00.000Z,1089310.0,60200.0,26980.0,74736770.0,3985690.0,902140.0
DRAUGEN,64.211142,7.465738,2001-11-01T00:00:00.000Z,983010.0,53960.0,19530.000000000004,75719780.0,4039650.0,921670.0
DRAUGEN,64.211142,7.465738,2001-12-01T00:00:00.000Z,1093710.0,61010.0,11240.0,76813490.0,4100660.0,932910.0
DRAUGEN,64.211142,7.465738,2002-01-01T00:00:00.000Z,897220.0,50410.0,17410.0,77710710.0,4151070.0,950320.0
DRAUGEN,64.211142,7.465738,2002-02-01T00:00:00.000Z,929990.0,50930.0,20790.0,78640700.0,4202000.0,971110.0
DRAUGEN,64.211142,7.465738,2002-03-01T00:00:00.000Z,1035120.0,56979.99999999999,29039.999999999996,79675820.0,4258980.0,1000150.0
DRAUGEN,64.211142,7.465738,2002-04-01T00:00:00.000Z,1005940.0,56629.99999999999,44200.0,80681760.0,4315610.0,1044350.0
DRAUGEN,64.211142,7.465738,2002-05-01T00:00:00.000Z,1019360.0,59770.00000000001,39830.00000000001,81701120.0,4375380.0,1084180.0
DRAUGEN,64.211142,7.465738,2002-06-01T00:00:00.000Z,997640.0,56940.0,41339.99999999999,82698760.0,4432320.0,1125520.0
DRAUGEN,64.211142,7.465738,2002-07-01T00:00:00.000Z,1014510.0,58810.0,63200.00000000001,83713270.0,4491130.0,1188720.0
DRAUGEN,64.211142,7.465738,2002-08-01T00:00:00.000Z,956200.0,54270.00000000001,86900.0,84669470.0,4545400.0,1275620.0
DRAUGEN,64.211142,7.465738,2002-09-01T00:00:00.000Z,931690.0,55610.0,103930.0,85601160.0,4601010.0,1379550.0
DRAUGEN,64.211142,7.465738,2002-10-01T00:00:00.000Z,922040.0,52700.0,143850.0,86523200.0,4653710.0,1523400.0
DRAUGEN,64.211142,7.465738,2002-11-01T00:00:00.000Z,900540.0,50820.0,142520.0,87423740.0,4704530.0,1665920.0
DRAUGEN,64.211142,7.465738,2002-12-01T00:00:00.000Z,456930.0,24659.999999999996,94629.99999999999,87880670.0,4729190.0,1760550.0
DRAUGEN,64.211142,7.465738,2003-01-01T00:00:00.000Z,697639.9999999999,38610.00000000001,53290.0,88578310.0,4767800.0,1813840.0
DRAUGEN,64.211142,7.465738,2003-02-01T00:00:00.000Z,701280.0,41080.0,126000.0,89279590.0,4808880.0,1939840.0
DRAUGEN,64.211142,7.465738,2003-03-01T00:00:00.000Z,774800.0,45210.0,189180.0,90054390.0,4854090.0,2129020.0
DRAUGEN,64.211142,7.465738,2003-04-01T00:00:00.000Z,773670.0,46530.0,232090.00000000003,90828060.0,4900620.0,2361110.0
DRAUGEN,64.211142,7.465738,2003-05-01T00:00:00.000Z,327669.99999999994,18019.999999999996,47670.0,91155730.0,4918640.0,2408780.0
DRAUGEN,64.211142,7.465738,2003-06-01T00:00:00.000Z,620520.0,34380.0,178370.0,91776250.0,4953020.0,2587150.0
